compound_ref,target_bacterium,activity_label,relation,activity_type,activity_value,activity_unit,source
C_376,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_377,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_378,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_379,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_380,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_381,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_382,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_383,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_384,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_385,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_386,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_387,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_388,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_389,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_390,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_391,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_392,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_393,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_394,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_395,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_396,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_397,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_398,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_399,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_400,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_401,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_402,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_403,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_404,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_405,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_406,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_407,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_408,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_409,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_410,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_411,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_412,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_413,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_414,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_415,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_416,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_417,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_418,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_419,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_420,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_421,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_422,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_423,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_424,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_425,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_426,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_427,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_428,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_429,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_430,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_431,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_432,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_433,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_434,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_435,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_436,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_437,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_438,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_439,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_440,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_441,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_442,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_443,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_444,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_445,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_446,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_447,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_448,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_449,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_450,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_451,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_452,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_453,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_454,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_455,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_456,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_457,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_458,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_459,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_460,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_461,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_462,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_463,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_464,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_465,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_466,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_467,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_468,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_469,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_470,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_471,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_472,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_473,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_474,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_475,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_476,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_477,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_478,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_479,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_480,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_481,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_482,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_483,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_484,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_485,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_486,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_487,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_488,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_489,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_490,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_491,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_492,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_493,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_494,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_495,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_496,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_497,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_498,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_499,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_500,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_501,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_502,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_503,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_504,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_505,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_506,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_507,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_508,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_509,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_510,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_511,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_512,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_513,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_514,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_515,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_516,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_517,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_518,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_519,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_520,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_521,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_522,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_523,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_524,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_525,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_526,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_527,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_528,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_529,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_530,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_531,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_532,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_533,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_534,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_535,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_536,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_537,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_538,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_539,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_540,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_541,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_542,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_543,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_544,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_545,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_546,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_547,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_548,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_549,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_550,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_551,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_552,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_553,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_554,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_555,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_556,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_557,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_558,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_559,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_560,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_561,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_562,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_563,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_564,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_565,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_566,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_567,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_568,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_569,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_570,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_571,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_572,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_573,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_574,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_575,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_576,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_577,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_578,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_579,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_580,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_581,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_582,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_583,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_584,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_585,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_586,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_587,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_588,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_589,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_590,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_591,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_592,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_593,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_594,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_595,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_596,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_597,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_598,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_599,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_600,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_601,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_602,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_603,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_604,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_605,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_606,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_607,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_608,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_609,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_610,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_611,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_612,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_613,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_614,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_615,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_616,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_617,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_618,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_619,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_620,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_621,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_622,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_623,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_624,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_625,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_626,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_627,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_628,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_629,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_630,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_631,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_632,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_633,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_634,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_635,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_636,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_637,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_638,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_639,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_640,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_641,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_642,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_643,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_644,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_645,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_646,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_647,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_648,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_649,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_650,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_651,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_652,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_653,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_654,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_655,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_656,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_657,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_658,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_659,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_660,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_661,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_662,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_663,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_664,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_665,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_666,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_667,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_668,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_669,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_670,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_671,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_672,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_673,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_674,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_675,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_676,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_677,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_678,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_679,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_680,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_681,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_682,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_683,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_684,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_685,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_686,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_687,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_688,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_689,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_690,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_691,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_692,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_693,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_694,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_695,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_696,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_697,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_698,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_699,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_700,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_701,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_702,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_703,B_0,0,INACTIVE_AGAINST,,,,edges_compound_bacterium
C_704,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_705,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_706,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_707,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_708,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_709,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_710,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_711,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_712,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_713,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_714,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_715,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_716,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_717,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_718,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_719,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_720,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_721,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_722,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_723,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_724,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_725,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_726,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_727,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_728,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_729,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_730,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_731,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_732,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_733,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_734,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_735,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_736,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_737,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_738,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_739,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_740,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_741,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_742,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_743,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_744,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_745,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_746,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_747,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_748,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_749,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_750,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_751,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
C_752,B_0,1,ACTIVE_AGAINST,,,,edges_compound_bacterium
